,screen_name,Tweet
160,elespectador,"{'translation_text': '#VIDEO The Hollywood Academy of Cinematographic Arts and Sciences presented the nominees for the Oscar 2022 Awards. “Encanto”, a production by Disney inspired by Colombia, won three nominations. https://t.co/mA5aGYt0fV https://t.co/hF8usHqPVy'}"
161,elespectador,"{'translation_text': '#VIDEO Europe begins to lift restrictions by COVID-19, two years after the pandemic began and a few months after the arrival of the Omicron variant into the world. https://t.co/5Vlc6cR3K3 https://t.co/1p6DsYqzot'}"
162,elespectador,{'translation_text': '#Most read in National: “Medellin deserves another mayor”: Citizen manifesto against Daniel Quintero https://t.co/yQ75rM9HOF https://t.co/GeeKidaBNT'}
163,elespectador,"{'translation_text': 'A litigating lawyer explains a hypothesis against the million-dollar inheritance that Jhonier Leal, the murderous confessor, might receive. https://t.co/OnjQ06Nqdk'}"
164,elespectador,"{'translation_text': 'Ad portas de fechas one month of the events and the partial news from the authorities was the opening of an investigation that, advance slowly. https://t.co/JOO8iVY0JL #ContentPremiumEE'}"
165,elespectador,{'translation_text': 'The director of “The Power of the Dog” is the first woman to be nominated twice for the Best Director Award in Oscar history. https://t.co/RBHAApsiqz'}
166,elespectador,{'translation_text': '#MostReaded on @BogotaEE: Juana Pérez vs. Koaj: This is how the proceedings for alleged sexual harassment go https://t.co/17PGTv4v7M https://t.co/zcewFIiukw'}
167,elespectador,"{'translation_text': ""#What's going onInLasFronteras  This Thursday, at 5:00 p.m., we will be with Leidy Riera, Mayor @EtelivarTorres, journalist @WilliamWielman and Andrés Aponte (@ideaspaz) discussing the challenges and dynamics of migration in Arauca.  Join us! https://t.co/so7HUuTPET https://t.co/mLc7LvIPYx""}"
168,elespectador,{'translation_text': 'The complainants demand a better response from the institution and gender experts point out that those affected have not been treated correctly. https://t.co/90Cm5NO9MV'}
169,elespectador,"{'translation_text': 'For more than a week, the first president and part of his cabinet will be touring four European Union countries. https://t.co/hmtzRGXs8J'}"
170,elespectador,{'translation_text': 'Do you dream of a trip with natural landscapes and experiences around wine for all tastes and budgets? These are the best destinations. #Sponsored @visitargentina https://t.co/CN20ptAksG'}
171,elespectador,{'translation_text': '#MostReaded in Judicial: Russia says its weaponry will not be used to attack Colombia https://t.co/HxJCvQTiLe https://t.co/Tk3SiIzD5g'}
172,elespectador,{'translation_text': 'Erectile dysfunction is usually a taboo topic. But it is necessary to talk about it. How to treat and prevent it?  https://t.co/dwiwPOOSpz'}
173,elespectador,"{'translation_text': 'In municipalities like Saravena and Arauquita, the control of undocumented Venezuelans is much stronger than in Arauca, due to the domination exercised by armed groups. Hence, the capital is the one that receives the most migrant population. https://t.co/mNFaF4LILW'}"
174,elespectador,"{'translation_text': '#MostReaded in Politics: A Better Congress, a debate beyond youth vs. experience https://t.co/0Bz2bKsMaF https://t.co/gFUV73HCZy'}"
175,elespectador,"{'translation_text': '""Peek a Book is a monthly literary subscription for children between the ages of 3 and 8, which seeks to encourage love for reading at a crucial stage for development,"" says Diana Gómez. https://t.co/PxOpAwR2ei #Entrepreneurship and LeadershipEE https://t.co/s9IjVPFIC4'}"
176,elespectador,"{'translation_text': 'In 2025 more than 320 million men could have erectile dysfunction. Here, with the help of Profamilia, we explain their origin and what someone who has it can do. https://t.co/dwiwPOOSpz'}"
177,elespectador,{'translation_text': 'For the first time they detect a black hole “walking” through our galaxy. What is it? https://t.co/1oFXosDZon'}
178,elespectador,{'translation_text': 'The incident occurred in the sector known as the Esneda. 52 homes were evacuated from the area due to the risk of new landslides. https://t.co/GzKPU7fCcz'}
179,elespectador,"{'translation_text': 'According to the senator, he missed a drink he had taken before the event at Girardot. Supposedly the tiredness of his trip to Europe had to do with the indisposition. https://t.co/0UzeVH4MxC'}"
180,elespectador,"{'translation_text': 'The candidate César Jerez will be committed to a comprehensive rural reform and, in fact, to the implementation of the illicit crop substitution programs. Learn about his proposals here: https://t.co/woNDySPsxg #AQuemaropa #Elections2022 https://t.co/fEUgEaGD3n'}"
181,elespectador,"{'translation_text': 'Last Friday, five members of Estamos Listas resigned from their posts and called on members of the military and the directives to open their ears and broaden their paths. We met the letter and spoke with their spokesperson.'}"
182,elespectador,"{'translation_text': 'Victoria Nuland, Assistant Secretary of State for Political Affairs of the United States, announced that this donation will serve to strengthen “respect for human rights” within the institution. https://t.co/e0jKKrfyFR'}"
183,elespectador,"{'translation_text': 'According to the Ideam, the rains will spread in Bucaramanga and Santander in the next few hours, even electrical storms such as that of February 7 can occur again. https://t.co/xpZPuJnW9s'}"
184,elespectador,"{'translation_text': 'In 2022 they commemorate thirty years of the departure of Alejandro Obregón, the fascinating artist of magical expressionism. This is the story about the old Carthageneran house where he conceived much of his modernist work. https://t.co/H82AywMnzi'}"
185,elespectador,"{'translation_text': 'Faced with the harsh comments of María Fernanda Cabal, who called him “mother” and close to the left, the first president preferred not to demonstrate. https://t.co/4qCxcpfZQK'}"
186,elespectador,"{'translation_text': 'This modality would be used, according to the complaint, not only to evade the bill and plaque, but also for the commission of crimes. https://t.co/sDRq7BdT3B'}"
187,elespectador,"{'translation_text': '#VIDEO Europe is beginning to lift restrictions by COVID-19, two years after the pandemic began and a few months after the arrival of the Omicron variant in the world. https://t.co/EVlsrrkDkG https://t.co/Lf9D97l7bA'}"
188,elespectador,{'translation_text': 'The observation mission called for “not presidentializing the elections to Congress” and for priority to be given to the billing of the just legislature. https://t.co/ef34NMuiVq'}
189,elespectador,{'translation_text': '“CODA” by Apple Original Films becomes the first film starring a predominantly deaf cast in leading roles in receiving a nomination for Best Film. https://t.co/T4oKitOX38'}
190,elespectador,{'translation_text': '#Elections2022  Did you know you can get benefits by going to the polls on March 13? We tell you https://t.co/CH95tWd33Y'}
191,elespectador,{'translation_text': 'The wreck occurred after two boats crashed into the municipality of Magangué. The bodies of two minors are not yet found. https://t.co/LBilph3nJL'}
192,elespectador,"{'translation_text': '#VIDEO The Hollywood Academy of Cinematographic Arts and Sciences presented the nominees for the Oscar 2022 Awards. “Encanto”, a production by Disney inspired by Colombia, won three nominations. https://t.co/mA5aGYt0fV https://t.co/DPD4xMwc2G'}"
193,elespectador,{'translation_text': 'Participates in the event where women will build their own story  https://t.co/VM1fHSiMhv https://t.co/7V008jXHVC'}
194,elespectador,"{'translation_text': '#AQuemaropa with Carolina McCormick, candidate for the SOS Colombia movement, which brings together health organizations in the country. These are her proposals. https://t.co/yOeBvhTYSR'}"
195,elespectador,{'translation_text': 'Among the marine species in our food chain in which plastic has been detected in the organism are seafood such as blue mussel or oysters. https://t.co/ZB4HPnuUV7'}
196,elespectador,{'translation_text': 'Politics by appointment of Senator Brother @IvanNameVasquez at Cuban Embassy. https://t.co/6UbDne41OK https://t.co/9mrgR5BMgV'}
197,elespectador,{'translation_text': '120 cases of police abuse in 2021 were closed for not finding responsibility. Analysis. https://t.co/FjJgQ8R7qx #ContentPremiumEE'}
198,elespectador,"{'translation_text': '#VIDEO  The film set in Colombia was nominated for the category of best animated film, along with ""Luca"", ""Flee"", ""Raya and the Last Dragon"" and ""The Mitchells vs. the Machines"". It is also nominated for best song and best soundtrack. https://t.co/EuiLKvQ8PU https://t.co/83K24htgAb'}"
199,elespectador,{'translation_text': '#AQuemaropa with Edinson Delgado. The candidate for the list of the center assured that its main flag is a major reform of education. https://t.co/XVB66ta2VZ https://t.co/R64j0NJkBE'}
200,NoticiasCaracol,{'translation_text': 'Video captured the exact moment of the collapse in Dosquebradas and Pereira https://t.co/o2rZ8xheju'}
201,NoticiasCaracol,{'translation_text': 'See #Un2x3 for the events that marked the national agenda this Wednesday - https://t.co/6i7ID6Be72 https://t.co/y03q8wKghX'}
202,NoticiasCaracol,"{'translation_text': 'From a street dweller to a social media influencer: the reality of Sandra Milena Parra, who wants to leave the street and look for a better future. “The best gift is to help the poor, those on the street” &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/K8V7JpfdXe'}"
203,NoticiasCaracol,{'translation_text': 'Teachers organized a sit-in in front of the Education Secretariat in Bogotá asking for work &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/lsNpOINTuv'}
204,NoticiasCaracol,{'translation_text': 'What are the advantages and disadvantages of paying with credit cards? &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/vAxPMax3CA'}
205,NoticiasCaracol,"{'translation_text': 'Unbridled use of credit cards? In Colombia, nearly 9.1 billion pesos were purchased during December with this payment method for Christmas purchases and markets &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/4l7GZCG9xJ'}"
206,NoticiasCaracol,"{'translation_text': 'At the San Jorge Hospital in Pereira, 13 patients who were seriously affected by the collapse recorded on Tuesday in Risaralda are still under medical observation. Others were placed in a hostel &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/uLnTOYbZ15'}"
207,NoticiasCaracol,{'translation_text': 'Rescue teams have had to delay search efforts in Dosquebradas and Pereira due to rain. There are still four people missing after the tragedy &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/bbSxRwes1i'}
208,NoticiasCaracol,{'translation_text': 'Partial agreement for indigenous people settled in La Florida Park to return to their territories https://t.co/PlQ8CacAlC'}
209,NoticiasCaracol,{'translation_text': '#ColombiaDecide  Non-aggression pact? Claudia Lopez revealed rapprochements with petrism https://t.co/DUwxdoscMl'}
210,NoticiasCaracol,"{'translation_text': ""Called attention of the Attorney General's Office to the Governorate of Chocó: in 29 municipalities of the department the school feeding program PAE has not been implemented. There are 106,000 students in the region who do not have breakfast, snack, or lunch &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/1mggn8jgam""}"
211,NoticiasCaracol,"{'translation_text': 'At 6 a.m., the search for the people left under the rubble after the collapse between Dosquebradas and Pereira began again. The work of the lifeguards has been hampered by rain &gt;&gt; https://t.co/yqNEZK7rZ3 https://t.co/PPqnWyVhlx'}"
212,NoticiasCaracol,"{'translation_text': 'We are on the air! Connect to our VIVO signal, from any device, to see the first edition of #NewsCaracol with @AleGiraldoP and @JuanDiegoAlvira &gt;&gt; https://t.co/yqNEZK7ZOB https://t.co/FMBk94bICz'}"
213,NoticiasCaracol,"{'translation_text': 'Alex Char\'s wife spoke about scandal that splashes on her husband: ""It won\'t destabilize me"" https://t.co/XUdulmq16U'}"
214,NoticiasCaracol,{'translation_text': '#Special Report  Attack on El Nogal: two FARC secretariat emails show what Rodrigo Londoño omitted https://t.co/rDM6TZRm0o'}
215,NoticiasCaracol,"{'translation_text': 'Shocking video shows the moments before the tragedy in Pereira: “Evict, please” https://t.co/dhsGff5SEP'}"
216,NoticiasCaracol,"{'translation_text': '#ColombiaDecide  Gustavo Petro apologized after video in which he talks apparently drunk: ""I missed a drink"" https://t.co/cTBojTU17d'}"
217,NoticiasCaracol,{'translation_text': 'Are you a doctor and would like to work in Spain? Sena announces employment call https://t.co/Am4cAp7pEb'}
218,NoticiasCaracol,"{'translation_text': '#LoMásTrinado  Won a million playing at the casino, but the machine was damaged and did not notify you about the award https://t.co/YXGW7CKHxt'}"
219,NoticiasCaracol,{'translation_text': 'Benedict XVI asks forgiveness for abuses during his term of office: “I will soon face the judge of my life” https://t.co/NRAaLt6Bq2'}
220,NoticiasCaracol,{'translation_text': 'Anti-Oscar: How did the Golden Raspberry Awards come about? https://t.co/cLV5MP3qVg'}
221,NoticiasCaracol,"{'translation_text': 'Jesus, the child his mother carries on his back, aroused the solidarity of Colombians https://t.co/4Sok2BpPs7'}"
222,NoticiasCaracol,"{'translation_text': '#Cine  Charm, inspired by Colombia, was nominated for three Oscar Awards https://t.co/U32HQFZq7G'}"
223,NoticiasCaracol,{'translation_text': 'Family tomb with 30 mummies discovered in Egypt https://t.co/mHNHaDcsm2'}
224,NoticiasCaracol,{'translation_text': '#Video  On camera was caught the risky rescue of a goat in a crag https://t.co/u2OgVXidIh'}
225,NoticiasCaracol,"{'translation_text': 'There were sentences that, contrary to the law, would grant “generous pensions” to public workers https://t.co/s42kNUqo0a'}"
226,NoticiasCaracol,"{'translation_text': ""Prosecutor's Office formally indicted former Santander Governor Richard Aguilar for acts of corruption https://t.co/PwIZzzrzEi""}"
